Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAB793GL3,203803,14,1,n/a
NDARAM675UR8,180107,14,1,n/a
NDARAN814UPR,197687,14,1,n/a
NDARAP176AD1,179658,14,1,n/a
NDARBM839WR5,257281,15,1,n/a
NDARBR740NKV,177159,14,1,n/a
NDARBU607ZZ3,180433,14,1,n/a
NDARBU730PN8,178083,14,1,n/a
NDARBV680AA8,362970,14,1,n/a
NDARBX974XDR,248205,14,1,n/a
NDARCD543VK6,187705,14,1,n/a
NDARCT974NAJ,205407,14,1,n/a
NDARCU957PGQ,195653,14,1,n/a
NDARCW933FD5,189730,14,1,n/a
NDARCZ770BRG,176733,14,1,n/a
NDARDC987BMU,177206,14,1,n/a
NDARDD531EP2,176756,14,1,n/a
NDARDH270YR5,248330,15,1,n/a
NDARDR067YMC,215180,14,1,n/a
NDARDT528ZZJ,187583,14,1,n/a
NDARDW741HCF,179106,14,1,n/a
NDARDZ058NZN,174482,14,1,n/a
NDAREC377AU2,175760,14,1,n/a
NDAREF893ZM8,173258,14,1,n/a
NDAREM500WWH,204304,14,1,n/a
NDAREV527ZRF,195803,14,1,n/a
NDAREV601CE7,186828,14,1,n/a
NDARFF070XHV,182204,14,1,n/a
NDARFK477WX9,359339,14,1,n/a
NDARFR108JNB,217904,14,1,n/a
NDARFT305CG1,205279,14,1,n/a
NDARFY009MNL,181884,14,1,n/a
NDARGA056TMW,175282,14,1,n/a
NDARGE946RCB,174283,14,1,n/a
NDARGG205WVN,407763,79,1,n/a
NDARGH775KF5,256128,14,1,n/a
NDARGJ878ZP4,174385,14,1,n/a
NDARGV781AMW,174437,14,1,n/a
NDARHA387FPM,179058,14,1,n/a
NDARHB764VZ2,177384,14,1,n/a
NDARHM421JUP,176682,14,1,n/a
NDARHU831NXU,218031,14,1,n/a
NDARJA157YB3,159081,14,1,n/a
NDARJG300HWH,278425,14,1,n/a
NDARJG488XHT,175493,30,1,n/a
NDARJM239GN4,174683,14,1,n/a
NDARJT517YHZ,183983,14,1,n/a
NDARJV268PNW,171786,14,1,n/a
NDARJZ089HVP,176758,14,1,n/a
NDARKC143BEE,174258,14,1,n/a
NDARKC880ZHY,183133,14,1,n/a
NDARKG718VF7,178908,14,1,n/a
NDARKH837TB2,178186,14,1,n/a
NDARKY667THK,192778,14,1,n/a
NDARLD016VCA,182284,14,1,n/a
NDARLK181GL4,328451,14,1,n/a
NDARLN070VX7,194882,14,1,n/a
NDARLP624GFH,181507,14,1,n/a
NDARMF116AFR,223054,14,1,n/a
NDARML406ZB8,209704,14,1,n/a
NDARMM326JCB,185233,14,1,n/a
NDARMP745EAC,208204,14,1,n/a
NDARMR570GJ5,200329,14,1,n/a
NDARMT064WBB,189655,14,1,n/a
NDARMT732GKM,415459,14,1,n/a
NDARMT784NED,180536,14,1,n/a
NDARMZ200GVD,278475,45,1,n/a
NDARMZ518UH1,219903,14,1,n/a
NDARND348HB3,183178,14,1,n/a
NDARNU137XR4,175754,14,1,n/a
NDARNV399BV4,192903,14,1,n/a
NDARPB984UTU,178762,14,1,n/a
NDARPD517MDH,215527,14,1,n/a
NDARPH844KP2,176559,14,1,n/a
NDARPW313LAJ,180310,14,1,n/a
NDARPW577WJ7,225554,14,1,n/a
NDARPW635LN4,278075,60,1,n/a
NDARRB942UWU,202602,14,1,n/a
NDARRP163YRC,181229,14,1,n/a
NDARRT038VG1,195331,14,1,n/a
NDARRV480PU1,174935,14,1,n/a
NDARRY280KNW,160160,14,1,n/a
NDARRZ653HKY,269337,14,1,n/a
NDARTG035JK8,215431,14,1,n/a
NDARTK933KL9,174983,14,1,n/a
NDARTN487KDK,185208,14,1,n/a
NDARTU777GVV,200133,14,1,n/a
NDARUL456EER,193379,14,1,n/a
NDARUL945XUU,188932,14,1,n/a
NDARUP249AMD,239558,14,1,n/a
NDARUT018UYN,178285,14,1,n/a
NDARUW816MP3,203256,14,1,n/a
NDARUZ206DRV,172007,14,1,n/a
NDARVD635FX8,373883,14,1,n/a
NDARVM025NCF,171558,14,1,n/a
NDARVV174JHW,174909,14,1,n/a
NDARVV199XK2,176136,14,1,n/a
NDARVY366HWJ,195083,14,1,n/a
NDARWP595TE6,173085,14,1,n/a
NDARWT389BYY,173960,14,1,n/a
NDARWT449PUN,176109,14,1,n/a
NDARWY235XNE,172534,14,1,n/a
NDARXK076XU8,230629,14,1,n/a
NDARXY745NXJ,176458,14,1,n/a
NDARYD195BDH,123078,2,1,n/a
NDARYG546ZFF,227727,14,1,n/a
NDARYL124VM6,265277,14,1,n/a
NDARYR150UDP,191534,14,1,n/a
NDARYT405NET,247879,14,1,n/a
NDARYZ909VND,174307,14,1,n/a
NDARZB323LHZ,185633,14,1,n/a
NDARZD099KWW,204231,14,1,n/a
NDARZK732FZ0,175485,14,1,n/a
NDARZL855WVA,174335,14,1,n/a
NDARZW930MF2,185178,14,1,n/a
NDARGZ038DRL,350803,30,1,n/a
NDARHP924ZHW,172330,14,1,n/a
NDARKV965WLU,174031,14,1,n/a
