Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAB793GL3,279556,131,1,n/a
NDARAM675UR8,135161,131,1,n/a
NDARAN814UPR,117062,131,1,n/a
NDARAP176AD1,134885,131,1,n/a
NDARBM839WR5,247454,131,1,n/a
NDARBR740NKV,130014,132,1,n/a
NDARBU607ZZ3,137838,131,1,n/a
NDARBU730PN8,133313,131,1,n/a
NDARBV680AA8,130611,131,1,n/a
NDARBX974XDR,218529,131,1,n/a
NDARCD543VK6,215478,131,1,n/a
NDARCT974NAJ,133386,131,1,n/a
NDARCU957PGQ,216354,131,1,n/a
NDARCW933FD5,211503,131,1,n/a
NDARCZ770BRG,129562,132,1,n/a
NDARDC987BMU,129313,131,1,n/a
NDARDD531EP2,133061,131,1,n/a
NDARDH270YR5,138861,131,1,n/a
NDARDR067YMC,234854,131,1,n/a
NDARDT528ZZJ,137890,131,1,n/a
NDARDW741HCF,130110,132,1,n/a
NDARDZ058NZN,131915,131,1,n/a
NDAREC377AU2,130215,131,1,n/a
NDAREF893ZM8,136487,131,1,n/a
NDAREM500WWH,229254,131,1,n/a
NDAREV527ZRF,221378,131,1,n/a
NDAREV601CE7,246855,131,1,n/a
NDARFF070XHV,217329,131,1,n/a
NDARFK477WX9,183582,131,1,n/a
NDARFR108JNB,218904,131,1,n/a
NDARFT305CG1,180277,131,1,n/a
NDARFY009MNL,133514,131,1,n/a
NDARGA056TMW,128963,131,1,n/a
NDARGE946RCB,163081,131,1,n/a
NDARGG205WVN,130364,131,1,n/a
NDARGH775KF5,151734,131,1,n/a
NDARGJ878ZP4,130038,132,1,n/a
NDARGV781AMW,155862,131,1,n/a
NDARHA387FPM,152809,131,1,n/a
NDARHB764VZ2,137011,131,1,n/a
NDARHM421JUP,178507,131,1,n/a
NDARHU831NXU,162537,131,1,n/a
NDARJA157YB3,117439,131,1,n/a
NDARJG300HWH,129588,131,1,n/a
NDARJG488XHT,114940,131,1,n/a
NDARJM239GN4,127188,131,1,n/a
NDARJT517YHZ,231603,132,1,n/a
NDARJV268PNW,127061,131,1,n/a
NDARJZ089HVP,157637,131,1,n/a
NDARKC143BEE,135537,131,1,n/a
