onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.818	n/a	909	video_start	82
164.81	n/a	82405	video_stop	102
165.318	n/a	82659	break cnt	break cnt
219.14	n/a	109570	contrastChangeB2_start	95
224.974	n/a	112487	contrastTrial_start	5
227.77	n/a	113885	stim_ON	8
229.44	n/a	114720	dot_no2_ON	12
230.17	n/a	115085	contrastTrial_start	5
232.97	n/a	116485	stim_ON	8
235.37	n/a	117685	contrastTrial_start	5
239.77	n/a	119885	stim_ON	8
241.81	n/a	120905	dot_no2_ON	12
242.17	n/a	121085	contrastTrial_start	5
244.97	n/a	122485	right_target	9
247.37	n/a	123685	contrastTrial_start	5
247.52	n/a	123760	dot_no3_ON	13
253.37	n/a	126685	stim_ON	8
254.82	n/a	127410	dot_no2_ON	12
255.77	n/a	127885	contrastTrial_start	5
261.77	n/a	130885	right_target	9
263.08	n/a	131540	dot_no3_ON	13
264.17	n/a	132085	contrastTrial_start	5
270.17	n/a	135085	right_target	9
271.91	n/a	135955	dot_no3_ON	13
272.57	n/a	136285	contrastTrial_start	5
276.972	n/a	138486	right_target	9
279.06	n/a	139530	dot_no3_ON	13
279.372	n/a	139686	contrastTrial_start	5
285.372	n/a	142686	stim_ON	8
286.836	n/a	143418	dot_no2_ON	12
287.772	n/a	143886	contrastTrial_start	5
292.172	n/a	146086	stim_ON	8
294.572	n/a	147286	contrastTrial_start	5
294.792	n/a	147396	dot_no2_ON	12
298.972	n/a	149486	stim_ON	8
300.372	n/a	150186	dot_no2_ON	12
301.372	n/a	150686	contrastTrial_start	5
304.172	n/a	152086	stim_ON	8
305.532	n/a	152766	dot_no2_ON	12
306.572	n/a	153286	contrastTrial_start	5
310.972	n/a	155486	right_target	9
312.262	n/a	156131	dot_no3_ON	13
313.372	n/a	156686	contrastTrial_start	5
319.372	n/a	159686	stim_ON	8
320.872	n/a	160436	dot_no2_ON	12
321.772	n/a	160886	contrastTrial_start	5
326.172	n/a	163086	stim_ON	8
