onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.026	n/a	513	video_start	81
118.418	n/a	59209	video_stop	101
119.058	n/a	59529	break cnt	break cnt
143.648	n/a	71824	9999	9999
