onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
80.65	n/a	40325	seqLearning_start	91	n/a	n/a	8
86.91	n/a	43455	learningBlock_1	31	n/a	n/a	8
86.942	n/a	43471	dot_no1_ON	11	n/a	n/a	8
87.532	n/a	43766	dot_no1_OFF	21	n/a	n/a	8
88.85	n/a	44425	dot_no6_ON	16	n/a	n/a	8
89.44	n/a	44720	dot_no6_OFF	26	n/a	n/a	8
90.76	n/a	45380	dot_no4_ON	14	n/a	n/a	8
91.34	n/a	45670	dot_no4_OFF	24	n/a	n/a	8
92.66	n/a	46330	dot_no2_ON	12	n/a	n/a	8
93.24	n/a	46620	dot_no2_OFF	22	n/a	n/a	8
94.56	n/a	47280	dot_no7_ON	17	n/a	n/a	8
95.15	n/a	47575	dot_no7_OFF	27	n/a	n/a	8
96.47	n/a	48235	dot_no3_ON	13	n/a	n/a	8
97.05	n/a	48525	dot_no3_OFF	23	n/a	n/a	8
98.37	n/a	49185	dot_no8_ON	18	n/a	n/a	8
98.95	n/a	49475	dot_no8_OFF	28	n/a	n/a	8
100.27	n/a	50135	dot_no5_ON	15	n/a	n/a	8
100.85	n/a	50425	dot_no5_OFF	25	n/a	n/a	8
102.17	n/a	51085	dot_no2_ON	12	n/a	n/a	8
102.75	n/a	51375	dot_no2_OFF	22	n/a	n/a	8
104.07	n/a	52035	dot_no7_ON	17	n/a	n/a	8
104.65	n/a	52325	dot_no7_OFF	27	3-1-5-4-7-5-5-6-8-2	1-6-4-2-7-3-8-5-2-7	8
156.144	n/a	78072	learningBlock_2	32	n/a	n/a	8
156.152	n/a	78076	dot_no1_ON	11	n/a	n/a	8
156.732	n/a	78366	dot_no1_OFF	21	n/a	n/a	8
158.052	n/a	79026	dot_no6_ON	16	n/a	n/a	8
158.642	n/a	79321	dot_no6_OFF	26	n/a	n/a	8
159.962	n/a	79981	dot_no4_ON	14	n/a	n/a	8
160.552	n/a	80276	dot_no4_OFF	24	n/a	n/a	8
161.872	n/a	80936	dot_no2_ON	12	n/a	n/a	8
162.464	n/a	81232	dot_no2_OFF	22	n/a	n/a	8
163.782	n/a	81891	dot_no7_ON	17	n/a	n/a	8
164.362	n/a	82181	dot_no7_OFF	27	n/a	n/a	8
165.682	n/a	82841	dot_no3_ON	13	n/a	n/a	8
166.262	n/a	83131	dot_no3_OFF	23	n/a	n/a	8
167.582	n/a	83791	dot_no8_ON	18	n/a	n/a	8
168.162	n/a	84081	dot_no8_OFF	28	n/a	n/a	8
169.482	n/a	84741	dot_no5_ON	15	n/a	n/a	8
170.062	n/a	85031	dot_no5_OFF	25	n/a	n/a	8
171.382	n/a	85691	dot_no2_ON	12	n/a	n/a	8
